kepid,kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_model_snr
3115480,K06306.01,FALSE POSITIVE,3.693702974,6.54e-07,-6.54e-07,3.37146,0.00707,-0.00707,25208.0,45.1,-45.1,62.55,10.97,-5.07,1.396,0.245,-0.113,568.7
3120320,K06307.01,FALSE POSITIVE,10.265613245,2.92e-07,-2.92e-07,5.67553,0.00069,-0.00069,150460.0,32.1,-32.1,61.45,10.62,-11.66,1.423,0.246,-0.27,5640.0
3127817,K06308.01,FALSE POSITIVE,2.163569702,3.04e-07,-3.04e-07,7.60963,0.00664,-0.00664,54518.0,41.0,-41.0,85.64,23.77,-29.06,1.718,0.477,-0.583,1513.2
3228740,K06309.01,FALSE POSITIVE,0.730956716,6.452e-06,-6.452e-06,2.097,0.224,-0.224,27.8,2.9,-2.9,0.57,0.18,-0.09,1.078,0.336,-0.168,11.2
3230206,K06310.01,FALSE POSITIVE,7.04715073,4.457e-05,-4.457e-05,1.434,0.181,-0.181,282.5,35.5,-35.5,1.54,0.45,-0.15,0.911,0.266,-0.089,9.8
3230227,K06311.01,FALSE POSITIVE,7.047106212,1.23e-06,-1.23e-06,3.16223,0.00768,-0.00768,69626.0,146.0,-146.0,119.64,23.14,-34.74,2.321,0.449,-0.674,548.5
4729553,K06438.01,FALSE POSITIVE,0.961292561,7e-08,-7e-08,4.64294,0.00379,-0.00379,325530.0,131.0,-131.0,92.55,27.95,-20.3,1.404,0.424,-0.308,1703.0
4736208,K06439.01,FALSE POSITIVE,63.68192888,2.43e-05,-2.43e-05,12.6047,0.0171,-0.0171,341720.0,422.0,-422.0,71.45,21.35,-11.53,1.054,0.315,-0.17,963.5
4737302,K06441.01,FALSE POSITIVE,9.455586047,1.223e-06,-1.223e-06,8.42272,0.008,-0.008,115170.0,97.9,-97.9,178.47,12.0,-107.9,4.24,0.285,-2.564,1876.9
4739194,K06442.01,FALSE POSITIVE,1.246585716,7.2e-08,-7.2e-08,4.62051,0.00224,-0.00224,406770.0,173.0,-173.0,81.28,13.75,-4.6,1.183,0.2,-0.067,2165.3
4739565,K06443.01,FALSE POSITIVE,0.898932836,6.138e-06,-6.138e-06,2.437,0.122,-0.122,61.1,3.3,-3.3,1.51,0.2,-0.41,1.872,0.253,-0.506,22.3
4740688,K06444.01,FALSE POSITIVE,3.45423296,2.924e-05,-2.924e-05,2.965,0.197,-0.197,149.8,17.4,-17.4,0.95,0.06,-0.07,0.635,0.041,-0.045,10.2
4753988,K06445.01,FALSE POSITIVE,7.304451735,3.91e-07,-3.91e-07,4.09326,0.00347,-0.00347,143630.0,40.8,-40.8,59.02,18.36,-5.77,0.9,0.28,-0.088,2096.8
4757331,K06446.01,FALSE POSITIVE,1.181046137,2.83e-07,-2.83e-07,2.6923,0.0107,-0.0107,52609.0,172.0,-172.0,37.78,4.04,-4.04,0.692,0.074,-0.074,324.4
5301955,K06560.01,FALSE POSITIVE,0.68396452,,,1.3,,,,,,,,,,,,
5306862,K06561.01,FALSE POSITIVE,2.025580416,2.71e-07,-2.71e-07,4.48448,0.00768,-0.00768,44998.0,56.0,-56.0,43.23,12.56,-15.36,1.99,0.578,-0.707,987.8
5307574,K06562.01,FALSE POSITIVE,58.64379,0.002938,-0.002938,24.44,1.6,-1.6,182.1,16.6,-16.6,1.05,0.48,-0.09,0.775,0.35,-0.07,12.0
5308778,K06563.01,FALSE POSITIVE,20.28281916,6.797e-05,-6.797e-05,36.048,0.175,-0.175,2797.5,10.4,-10.4,22.46,4.57,-4.57,3.956,0.805,-0.805,306.7
5310435,K06564.01,FALSE POSITIVE,4.931365987,2.637e-06,-2.637e-06,14.7088,0.0281,-0.0281,255950.0,391.0,-391.0,139.59,28.56,-66.62,2.263,0.463,-1.08,772.7
5343976,K06565.01,FALSE POSITIVE,4.331392455,3.71e-07,-3.71e-07,3.7278,0.0032,-0.0032,200400.0,205.0,-205.0,38.82,9.05,-5.59,0.854,0.199,-0.123,1234.3
5347537,K06566.01,FALSE POSITIVE,345.1846728,0.000104,-0.000104,6.5468,0.0123,-0.0123,29989.0,51.2,-51.2,44.91,12.44,-6.71,0.971,0.269,-0.145,687.5
5347784,K06567.01,FALSE POSITIVE,9.58405667,7.19e-07,-7.19e-07,6.82752,0.00425,-0.00425,119630.0,69.9,-69.9,99.66,24.32,-56.73,2.275,0.555,-1.295,2595.9
6364294,K06694.01,FALSE POSITIVE,5.2436612,0.0003166,-0.0003166,11.39,1.2,-1.2,88.3,7.0,-7.0,1.1,0.34,-0.14,1.145,0.35,-0.15,14.5
6367439,K06695.01,FALSE POSITIVE,3.7789374,0.0001746,-0.0001746,10.767,0.8,-0.8,56.0,4.3,-4.3,0.48,2.07,-0.04,0.605,2.621,-0.044,15.1
6367628,K06696.01,FALSE POSITIVE,1.88984957,2.196e-06,-2.196e-06,19.45,0.461,-0.461,249670.0,1217.0,-1217.0,73.04,8.37,-6.83,0.716,0.082,-0.067,401.5
6368222,K06697.01,CANDIDATE,82.97062172,,,8.22,,,,,,,,,,,,
6372268,K06698.01,CANDIDATE,5.22422449,,,4.56,,,,,,,,,,,,
6384840,K06699.01,FALSE POSITIVE,2.49904083,5.452e-05,-5.452e-05,2.651,0.395,-0.395,128.2,20.3,-20.3,1.04,0.27,-0.14,0.93,0.246,-0.123,8.1
6386784,K06700.01,FALSE POSITIVE,1.99567242,1.836e-05,-1.836e-05,3.58,0.222,-0.222,18.0,1.5,-1.5,0.75,0.16,-0.18,1.69,0.365,-0.406,14.2
6390236,K06701.01,FALSE POSITIVE,0.89879279,1.288e-05,-1.288e-05,1.031,0.401,-0.401,26.6,4.2,-4.2,0.57,0.13,-0.07,1.096,0.237,-0.138,5.7
6421188,K06702.01,FALSE POSITIVE,16.434352831,1.105e-06,-1.105e-06,5.15682,0.00212,-0.00212,45700.0,26.1,-26.1,25.25,8.57,-7.02,1.134,0.385,-0.315,2171.4
7116236,K06828.01,FALSE POSITIVE,0.566793818,5.77e-06,-5.77e-06,4.929,0.327,-0.327,100.3,6.5,-6.5,1.17,0.32,-0.13,0.828,0.224,-0.09,18.3
7117513,K06829.01,FALSE POSITIVE,0.566797474,5.997e-06,-5.997e-06,2.708,0.267,-0.267,98.8,10.6,-10.6,1.04,0.31,-0.11,1.007,0.302,-0.101,12.3
7117541,K06830.01,FALSE POSITIVE,1.585673651,1.95e-07,-1.95e-07,3.20763,0.00461,-0.00461,44116.0,55.3,-55.3,50.53,14.89,-6.41,1.025,0.302,-0.13,717.5
7118545,K06831.01,FALSE POSITIVE,14.797219157,4.11e-07,-4.11e-07,7.61037,0.00059,-0.00059,252700.0,36.4,-36.4,47.71,14.04,-4.66,0.931,0.274,-0.091,7795.3
7125636,K06832.01,FALSE POSITIVE,6.49066214,3.82e-07,-3.82e-07,3.47128,0.00174,-0.00174,195090.0,45.2,-45.2,33.46,2.67,-2.68,0.563,0.045,-0.045,1680.0
7128918,K06833.01,FALSE POSITIVE,7.11879848,6.04e-07,-6.04e-07,4.11282,0.00309,-0.00309,107660.0,57.1,-57.1,41.17,8.03,-3.44,0.754,0.147,-0.063,1483.2
7132015,K06834.01,FALSE POSITIVE,6.99510404,,,1.7556,,,71.8,,,216.92,12.17,-109.6,229.908,12.904,-116.137,6.3
7135549,K06835.01,CANDIDATE,22.50053441,,,7.44,,,,,,,,,,,,
8088354,K06959.01,FALSE POSITIVE,2.897829967,1.99e-07,-1.99e-07,3.17788,0.0031,-0.0031,163090.0,87.9,-87.9,54.35,15.79,-8.48,1.077,0.313,-0.168,1305.8
8091197,K06960.01,CANDIDATE,4.88698386,2.436e-05,-2.436e-05,1.127,0.168,-0.168,125.4,16.1,-16.1,1.2,0.41,-0.13,1.009,0.341,-0.114,10.1
8094140,K06961.01,FALSE POSITIVE,0.706428634,3.3e-08,-3.3e-08,1.75182,0.00279,-0.00279,372130.0,172.0,-172.0,47.64,1.62,-3.82,0.736,0.025,-0.059,1066.7
8094221,K06962.01,FALSE POSITIVE,10.8632531,0.0004852,-0.0004852,37.68,1.9,-1.9,188.2,9.0,-9.0,19.93,6.28,-2.09,0.914,0.288,-0.096,25.4
8097825,K06963.01,FALSE POSITIVE,1.46842648,4.56e-07,-4.56e-07,6.6666,0.0192,-0.0192,151000.0,439.0,-439.0,40.3,13.79,-7.86,0.959,0.328,-0.187,622.8
8098300,K06964.01,FALSE POSITIVE,4.305917719,1.09e-07,-1.09e-07,5.61993,0.00043,-0.00043,361390.0,0.0,0.0,71.49,21.86,-7.3,1.037,0.317,-0.106,6104.8
8098515,K06965.01,FALSE POSITIVE,1.28659726,,,3.53,,,,,,,,,,,,
8098960,K06966.01,CANDIDATE,8.47484677,7.198e-05,-7.198e-05,2.067,0.209,-0.209,217.8,26.3,-26.3,1.35,0.28,-0.11,0.785,0.161,-0.064,9.7
8104436,K06967.01,FALSE POSITIVE,2.535389624,8.596e-06,-8.596e-06,2.902,0.131,-0.131,418.1,18.2,-18.2,16.24,2.7,-1.15,0.706,0.117,-0.05,27.3
8815279,K07094.01,CANDIDATE,13.56092626,,,2.53,,,,,,,,,,,,
8822585,K07095.01,FALSE POSITIVE,1.627538928,8.669e-06,-8.669e-06,5.583,0.144,-0.144,39.0,1.5,-1.5,1.42,0.3,-0.4,2.088,0.433,-0.595,29.9
8823397,K07096.01,FALSE POSITIVE,1.506503686,5.7e-08,-5.7e-08,5.02151,0.00108,-0.00108,477100.0,138.0,-138.0,178.15,43.7,-53.4,2.352,0.577,-0.705,3289.1
8841616,K07097.01,FALSE POSITIVE,1.679585725,1.87e-07,-1.87e-07,7.34648,0.00562,-0.00562,101790.0,61.4,-61.4,28.99,2.57,-2.56,0.554,0.049,-0.049,1884.3
8845221,K07098.01,FALSE POSITIVE,5.40346248,1.6e-07,-1.6e-07,7.6494,0.0239,-0.0239,261350.0,0.0,0.0,108.46,25.92,-48.05,1.984,0.474,-0.879,2851.3
8845552,K07099.01,CANDIDATE,34.0357766,0.0004609,-0.0004609,3.849,0.364,-0.364,386.6,50.0,-50.0,1.05,0.07,-0.1,0.501,0.035,-0.046,9.6
8848104,K07100.01,FALSE POSITIVE,0.824851807,8e-08,-8e-08,1.93637,0.00219,-0.00219,30099.0,17.5,-17.5,78.0,35.89,-47.86,1.654,0.761,-1.015,642.2
8848115,K07101.01,FALSE POSITIVE,0.82484293,3.622e-05,-3.622e-05,1.383,0.201,-0.201,618.6,80.8,-80.8,97.92,9.62,-28.88,41.424,4.071,-12.214,10.0
8868657,K07102.01,FALSE POSITIVE,4.4473549,0.0001125,-0.0001125,18.99,1.4,-1.4,203.6,9.6,-9.6,1.52,0.32,-0.12,0.764,0.161,-0.058,25.9
9726452,K07226.01,CANDIDATE,42.48452259,,,4.16,,,,,,,,,,,,
9762514,K07227.01,FALSE POSITIVE,7.51509713,6.157e-05,-6.157e-05,2.62,0.2,-0.2,187.1,21.9,-21.9,1.23,0.14,-0.09,0.696,0.082,-0.048,10.1
9762519,K07228.01,FALSE POSITIVE,7.51514595,4.55e-07,-4.55e-07,3.54486,0.00233,-0.00233,117460.0,52.6,-52.6,35.8,5.71,-4.29,0.777,0.124,-0.093,1676.8
9777062,K07229.01,FALSE POSITIVE,19.230038188,5.2e-07,-5.2e-07,7.04412,0.00061,-0.00061,266180.0,21.5,-21.5,186.53,51.49,-62.95,2.916,0.805,-0.984,7232.1
9786821,K07230.01,FALSE POSITIVE,21.120005744,2.983e-06,-2.983e-06,2.05573,0.0064,-0.0064,13054.0,27.8,-27.8,31.2,8.59,-10.51,1.598,0.44,-0.538,443.9
9790965,K07231.01,FALSE POSITIVE,0.82206761,1.98e-07,-1.98e-07,3.8281,0.0239,-0.0239,26190.0,71.6,-71.6,91.21,24.31,-33.43,1.921,0.512,-0.704,486.3
9790965,K07231.02,CANDIDATE,4.74701479,3.79e-05,-3.79e-05,2.464,0.334,-0.334,3622.0,453.0,-453.0,13333.5,5171.0,-4789.0,1.921,0.745,-0.69,10.1
9811915,K07232.01,CANDIDATE,1.96682825,2.148e-05,-2.148e-05,1.645,0.258,-0.258,214.3,27.5,-27.5,1.18,0.24,-0.1,0.796,0.161,-0.069,9.5
9818732,K07233.01,FALSE POSITIVE,45.035589512,6.832e-06,-6.832e-06,9.8341,0.00739,-0.00739,404840.0,271.0,-271.0,82.4,24.23,-10.36,1.153,0.339,-0.145,1763.5
10665749,K07359.01,CANDIDATE,4.237447181,9.042e-06,-9.042e-06,0.3792,0.082,-0.082,350.1,34.4,-34.4,2.26,0.68,-0.29,0.993,0.298,-0.128,11.1
10670112,K07360.01,CANDIDATE,4.0953585,7.179e-05,-7.179e-05,44.35,2.1,-2.1,226.8,13.8,-13.8,7.76,3.62,-2.15,1.7,0.794,-0.47,60.2
10680424,K07361.01,CANDIDATE,0.92623983,1.172e-05,-1.172e-05,1.267,0.279,-0.279,411.4,75.0,-75.0,1.16,0.12,-0.09,0.591,0.062,-0.047,9.1
10685175,K07362.01,FALSE POSITIVE,3.10197712,1.002e-05,-1.002e-05,7.083,0.148,-0.148,124.6,3.4,-3.4,2.64,1.24,-0.22,1.797,0.84,-0.148,63.3
10686876,K07363.01,FALSE POSITIVE,2.618414643,1.13e-07,-1.13e-07,4.99923,0.00117,-0.00117,200860.0,72.4,-72.4,109.33,18.75,-34.78,2.361,0.405,-0.751,3260.0
10686930,K07364.01,FALSE POSITIVE,2.61844178,2.461e-05,-2.461e-05,3.203,0.245,-0.245,45.1,4.2,-4.2,2.16,0.47,-0.46,3.293,0.713,-0.713,12.7
10711913,K07365.01,FALSE POSITIVE,19.407958161,1.402e-06,-1.402e-06,6.09676,0.00297,-0.00297,142060.0,50.2,-50.2,44.96,8.27,-6.19,0.799,0.147,-0.11,2506.6
10732401,K07366.01,FALSE POSITIVE,0.933747375,4.931e-06,-4.931e-06,5.974,0.274,-0.274,198.9,6.9,-6.9,8.93,2.61,-0.93,1.024,0.299,-0.107,35.9
11906217,K07490.01,FALSE POSITIVE,37.910213899,3.195e-06,-3.195e-06,3.11152,0.00273,-0.00273,103470.0,59.0,-59.0,29.45,2.05,-2.26,0.56,0.039,-0.043,1065.9
11913052,K07491.01,FALSE POSITIVE,3.74785307,2.86e-05,-2.86e-05,3.444,0.203,-0.203,145.9,10.0,-10.0,9.04,0.43,-2.44,7.7,0.367,-2.078,17.0
11913071,K07492.01,FALSE POSITIVE,3.747835042,9.5e-08,-9.5e-08,5.28519,0.00178,-0.00178,188920.0,41.7,-41.7,141.7,42.53,-63.8,3.065,0.92,-1.38,6016.2
11918482,K07493.01,FALSE POSITIVE,0.94754848,3.841e-05,-3.841e-05,1.7347,0.0597,-0.0597,11348.0,309.0,-309.0,224.79,0.0,0.0,0.2,0.0,0.0,44.7
11922648,K07494.01,FALSE POSITIVE,1.75643185,2.496e-05,-2.496e-05,2.397,0.29,-0.29,51.6,5.9,-5.9,0.58,0.16,-0.05,0.812,0.222,-0.069,9.6
11922782,K07495.01,FALSE POSITIVE,1.756466865,4.38e-07,-4.38e-07,4.7781,0.0115,-0.0115,188220.0,404.0,-404.0,87.4,13.84,-20.76,1.465,0.232,-0.348,541.9
11923819,K07496.01,FALSE POSITIVE,33.159475806,2.324e-06,-2.324e-06,9.01353,0.00283,-0.00283,222170.0,62.2,-62.2,146.47,48.89,-32.57,2.379,0.794,-0.529,3733.6
11959569,K07497.01,FALSE POSITIVE,46.14869106,2.26e-05,-2.26e-05,19.092,0.0203,-0.0203,349630.0,405.0,-405.0,114.2,25.91,-38.83,1.935,0.439,-0.658,1021.3
11966557,K07498.01,FALSE POSITIVE,60.2976774,0.000162,-0.000162,14.2561,0.0146,-0.0146,315890.0,317.0,-317.0,63.57,18.54,-9.24,0.977,0.285,-0.142,1215.8
5897826,K00126.02,CANDIDATE,0.875197345,,,0.052,,,0.0,,,0.73,0.11,-0.17,1.796,0.281,-0.422,0.0
3240158,K01106.03,CANDIDATE,13.2298203,0.0002783,-0.0002783,3.566,0.679,-0.679,157.8,15.0,-15.0,1.5,0.24,-0.14,1.176,0.184,-0.107,10.0
2837111,K01110.02,CANDIDATE,3.71840884,7.617e-05,-7.617e-05,3.611,0.516,-0.516,77.2,9.6,-9.6,0.84,0.28,-0.09,0.96,0.314,-0.105,9.6
3241619,K06312.01,FALSE POSITIVE,1.703347524,1.08e-07,-1.08e-07,3.3039,0.00222,-0.00222,504410.0,380.0,-380.0,47.62,5.59,-3.01,0.648,0.076,-0.041,1288.0
3241662,K06313.01,FALSE POSITIVE,1.70332915,1.303e-05,-1.303e-05,1.663,0.175,-0.175,98.5,13.3,-13.3,0.86,0.26,-0.08,0.864,0.263,-0.082,8.9
3245000,K06314.01,FALSE POSITIVE,20.413812,0.0003221,-0.0003221,5.806,0.748,-0.748,496.4,52.6,-52.6,16.5,4.01,-1.34,0.826,0.201,-0.067,11.6
3246867,K06315.01,CANDIDATE,5.32737192,5.674e-05,-5.674e-05,2.226,0.339,-0.339,107.7,17.9,-17.9,0.7,0.1,-0.07,0.679,0.094,-0.063,6.8
3247294,K06316.01,FALSE POSITIVE,67.41958542,1.86e-05,-1.86e-05,7.645,0.0134,-0.0134,182170.0,329.0,-329.0,49.46,12.85,-6.89,0.962,0.25,-0.134,836.0
3248332,K06317.01,FALSE POSITIVE,7.363572395,5.212e-06,-5.212e-06,5.7545,0.0332,-0.0332,129700.0,677.0,-677.0,82.22,26.99,-16.57,1.508,0.495,-0.304,224.9
3249334,K06318.01,CANDIDATE,5.90260586,5.002e-05,-5.002e-05,1.832,0.201,-0.201,337.7,44.6,-44.6,1.26,0.18,-0.09,0.707,0.096,-0.051,8.2
3323289,K06319.01,FALSE POSITIVE,33.693201537,4.428e-06,-4.428e-06,7.44219,0.00616,-0.00616,508770.0,368.0,-368.0,68.86,14.55,-10.11,0.899,0.19,-0.132,1618.4
3324069,K06320.01,CANDIDATE,22.80265,0.002554,-0.002554,19.34,3.1,-3.1,53.1,6.8,-6.8,2.36,1.92,-0.46,3.324,2.701,-0.656,11.8
4758350,K06447.01,FALSE POSITIVE,1.120997701,6.002e-06,-6.002e-06,11.243,0.773,-0.773,145.6,7.2,-7.2,66.58,4.74,-26.87,4.845,0.345,-1.955,58.1
4758368,K06448.01,FALSE POSITIVE,1.874967748,3.31e-07,-3.31e-07,10.0159,0.0134,-0.0134,31526.0,38.6,-38.6,378.99,44.55,-133.6,18.328,2.154,-6.463,1566.6
4760959,K06449.01,CANDIDATE,29.9315174,0.000702,-0.000702,2.53,1.1,-1.1,353.0,142.0,-142.0,1.58,0.59,-0.12,0.809,0.3,-0.061,5.6
4764969,K06450.01,CANDIDATE,0.602277579,8.683e-06,-8.683e-06,2.38,0.548,-0.548,34.6,6.0,-6.0,0.78,0.29,-0.14,1.228,0.446,-0.221,26.7
4768756,K06451.01,FALSE POSITIVE,2.40440112,3.062e-05,-3.062e-05,5.49,0.348,-0.348,27.1,1.9,-1.9,0.42,0.03,-0.03,0.769,0.052,-0.052,16.7
4769824,K06452.01,FALSE POSITIVE,21.926779,0.0006572,-0.0006572,10.05,1.3,-1.3,198.6,41.1,-41.1,1.26,0.37,-0.12,0.868,0.252,-0.084,10.5
4773155,K06453.01,FALSE POSITIVE,25.706001174,4.125e-06,-4.125e-06,10.969,0.00758,-0.00758,464960.0,277.0,-277.0,67.11,17.98,-7.73,0.903,0.242,-0.104,2008.1
4830859,K06454.01,CANDIDATE,27.2173855,0.000589,-0.000589,3.268,0.524,-0.524,155.9,30.3,-30.3,1.34,0.5,-0.16,1.019,0.379,-0.127,6.7
4832273,K06455.01,FALSE POSITIVE,501.90703,0.04265,-0.04265,12.43,1.9,-1.9,306.9,39.8,-39.8,1.83,0.79,-0.2,1.036,0.451,-0.111,10.3
5353938,K06568.01,CANDIDATE,6.27651592,5.872e-05,-5.872e-05,1.973,0.202,-0.202,166.0,22.9,-22.9,0.65,0.07,-0.06,0.515,0.054,-0.054,8.9
5359678,K06569.01,FALSE POSITIVE,3.115304946,2.65e-07,-2.65e-07,4.88748,0.003,-0.003,149520.0,101.0,-101.0,61.66,17.81,-7.6,1.087,0.314,-0.134,1398.8
5380812,K06570.01,CANDIDATE,16.214474,0.0004365,-0.0004365,4.149,0.676,-0.676,161.7,23.4,-23.4,3.53,1.07,-1.23,2.637,0.799,-0.917,9.4
5385469,K06571.01,FALSE POSITIVE,12.422524,0.001235,-0.001235,13.55,1.6,-1.6,33.9,6.0,-6.0,0.86,0.31,-0.11,1.414,0.515,-0.184,6.7
5385647,K06572.01,FALSE POSITIVE,12.4269264,0.0002592,-0.0002592,21.826,0.453,-0.453,126.6,5.1,-5.1,1.66,1.02,-0.69,1.505,0.926,-0.621,28.3
5385667,K06573.01,FALSE POSITIVE,12.4261809,0.0003848,-0.0003848,29.09,2.0,-2.0,92.2,2.6,-2.6,1.88,0.51,-0.63,1.432,0.391,-0.478,39.0
